id;anio;titulo;resumen;texto_limpio;facultad;carrera;descargas;vistas;url;pdf;ver;link
66611;2019;El proceso de cambio en participantes de talleres de configuraciones sistémicas familiares, realizados en Salta Capital durante el año 2018;Los objetivos principales de este estudio fueron caracterizar y describir el proceso de cambio que se evidenció en diez personas. A quienes se entrevistó entre 3 a 5 meses posteriores a que participaran en talleres de configuraciones sistémicas familiares, realizados en los meses de junio, septiembre y octubre del 2018 en Salta Capital, Argentina. La información recolectada de las entrevistas fue analizada siguiendo el método cualitativo de alcance descriptivo y se usó el diseño sistemático. Entre algunos de sus resultados, se obtuvo que tal proceso estaría presente en nueve de los diez casos e implicaría cambios a nivel conductual, afectivo y relacional sobre la problemática que se expuso en el taller.;el proceso de cambio en participantes de talleres de configuraciones sistémicas familiares, realizados en salta capital durante el año  . los objetivos principales de este estudio fueron caracterizar y describir el proceso de cambio que se evidenció en diez personas. a quienes se entrevistó entre   a   meses posteriores a que participaran en talleres de configuraciones sistémicas familiares, realizados en los meses de junio, septiembre y octubre del   en salta capital, argentina. la información recolectada de las entrevistas fue analizada siguiendo el método cualitativo de alcance descriptivo y se usó el diseño sistemático. entre algunos de sus resultados, se obtuvo que tal proceso estaría presente en nueve de los diez casos e implicaría cambios a nivel conductual, afectivo y relacional sobre la problemática que se expuso en el taller.;Artes y Ciencias;Licenciatura en Psicología;271;173;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=66611;https://bibliotecas.ucasal.edu.ar/opac_css/66611/1777/177766611.pdf;100;completar con link
66614;2019;Los posibles usos que tiene el taller de robótica educativa para el caso de un niño de 9 años de Salta Capital en el año 2019;"La presente investigación trata sobre la temática de los posibles usos que tiene el taller de robótica educativa para el caso de un niño de 9 años de Salta Capital en el año 2019. La misma se enmarca desde la perspectiva del psicoanálisis, donde se realizó estudio de caso desde la metodología cualitativa. Se realizaron entrevistas al niño y a sus padres, además, de haber realizado observaciones de las clases del taller de robótica educativa del Instituto de Innovación y Tecnología Aplicada. Entonces el objetivo general fue conocer los posibles usos que tiene el taller de robótica educativa para el caso estudiado. Entre las principales conclusiones se encontró que el niño hace diferentes usos del taller de robótica educativa permitiéndole al mismo un encuentro con la tecnología de otra manera. Podría decirse, que tanto el dispositivo de la robótica como los objetos tecnológicos consumidos por el niño le permiten enfrentar las tareas propias de la infancia, entre ellas: la castración y al encuentro con los cuerpos. 
_x000D_
The present investigation deals with the thematic of the possible ""uses"" that the educational robotics workshop has for the case of a 9-year-old child from Salta Capital in 2019. It is framed from the perspective of psychoanalysis, where it was carried out Case study from the qualitative methodology. Interviews were conducted with the child and his parents, in addition, having made observations of the classes of the educational robotics workshop of the Institute of Innovation and Applied Technology. Then the general objective was to know the possible uses of the educational robotics workshop for the case studied. Among the main conclusions, it was found that the child makes different uses of the educational robotics workshop, allowing him to meet with technology in another way. It could be said that both the device of robotics and the technological objects consumed by the child allow him to face the tasks of childhood, including: castration and the encounter with bodies.";los posibles usos que tiene el taller de robótica educativa para el caso de un niño de   años de salta capital en el año  . la presente investigación trata sobre la temática de los posibles usos que tiene el taller de robótica educativa para el caso de un niño de   años de salta capital en el año  . la misma se enmarca desde la perspectiva del psicoanálisis, donde se realizó estudio de caso desde la metodología cualitativa. se realizaron entrevistas al niño y a sus padres, además, de haber realizado observaciones de las clases del taller de robótica educativa del instituto de innovación y tecnología aplicada. entonces el objetivo general fue conocer los posibles usos que tiene el taller de robótica educativa para el caso estudiado. entre las principales conclusiones se encontró que el niño hace diferentes usos del taller de robótica educativa permitiéndole al mismo un encuentro con la tecnología de otra manera. podría decirse, que tanto el dispositivo de la robótica como los objetos tecnológicos consumidos por el niño le permiten enfrentar las tareas propias de la infancia, entre ellas: la castración y al encuentro con los cuerpos.;Artes y Ciencias;Licenciatura en Psicología;138;65;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=66614;https://bibliotecas.ucasal.edu.ar/opac_css/66614/1778/177866614.pdf;100;completar con link
66799;2019;Las particularidades que presenta la posición subjetiva, dentro de las relaciones amorosas, en aquellas mujeres cuya pareja se encuentra recluida en el Servicio Penitenciario Nº1 de Salta Capital, en el año 2018;¿Qué lleva a una mujer a sostener una relación con un hombre privado de la libertad, con todo lo que ello implica? El presente trabajo final de grado pretende distinguir algunas particularidades en la posición subjetiva de mujeres que mantienen una relación amorosa con un hombre alojado en el Servicio Penitenciario N° 1 de Salta Capital. Desde una perspectiva psicoanalítica lacaniana el trabajo efectuó un recorrido teórico por la feminidad, la vida amorosa de las mujeres y la reclusión penitenciaria. Aplicando entrevistas a las mismas se infiere la presencia de diversos rasgos en la posición subjetiva y su relación amorosa, tales como: sacrificar el tener, el papel del padre en la elección de pareja, el lugar del superyó y las estrategias para hacer existir la relación sexual. Se destaca la elección de amor de estas mujeres como un modo peculiar de resolver el enigma de la feminidad en cada una y enfrentar una satisfacción que va más allá del significante fálico, ocupando la institución carcelaria un lugar de significante ordenador en su vida.;las particularidades que presenta la posición subjetiva, dentro de las relaciones amorosas, en aquellas mujeres cuya pareja se encuentra recluida en el servicio penitenciario nº  de salta capital, en el año  . qué lleva a una mujer a sostener una relación con un hombre privado de la libertad, con todo lo que ello implica? el presente trabajo final de grado pretende distinguir algunas particularidades en la posición subjetiva de mujeres que mantienen una relación amorosa con un hombre alojado en el servicio penitenciario n   de salta capital. desde una perspectiva psicoanalítica lacaniana el trabajo efectuó un recorrido teórico por la feminidad, la vida amorosa de las mujeres y la reclusión penitenciaria. aplicando entrevistas a las mismas se infiere la presencia de diversos rasgos en la posición subjetiva y su relación amorosa, tales como: sacrificar el tener, el papel del padre en la elección de pareja, el lugar del superyó y las estrategias para hacer existir la relación sexual. se destaca la elección de amor de estas mujeres como un modo peculiar de resolver el enigma de la feminidad en cada una y enfrentar una satisfacción que va más allá del significante fálico, ocupando la institución carcelaria un lugar de significante ordenador en su vida.;Artes y Ciencias;Licenciatura en Psicología;187;91;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=66799;https://bibliotecas.ucasal.edu.ar/opac_css/66799/1809/180966799.pdf;100;completar con link
66925;2019;El coaching organizacional para mejorar la calidad en el servicio de atención al cliente;"El presente trabajo, aborda el Coaching como herramienta para mejorar la calidad en el servicio de atención al cliente, de una empresa concesionaria oficial de Peugeot. Fundamentalmente, se investiga el Coaching Organizacional, debido a que son los gerentes y los responsables de manejar grupos de personas, los que tienen que ser los pioneros en introducir esta herramienta en sus organizaciones ayudando a sus colaboradores a alcanzar los objetivos deseados. Esto trae como resultado una mejora en el rendimiento y motivación, lo que conlleva a su vez a brindar el servicio de calidad que supere las expectativas de los clientes. Teniendo en cuenta el rigor de la metodología de investigación proyectada, se desarrolla el trabajo demostrando la hipótesis planteada en la que el empleo del Coaching Organizacional como herramienta, impacta en la calidad del servicio de atención al cliente en Eurofrancia S.A. 
_x000D_
The following piece of work shows Coaching as a tool to improve the quality of the customer service of an official leadership company as Peugeot. Basically, the organizational coaching will be searched due to the responsibility of the managers and other people in charge, to work with groups, whose task is to be the first ones to introduce this work in their organizations, helping the collaborators to reach the wanted goals. This activity makes the performance and motivation better, what leads to offer the customers expectation get over. Being aware of the projected methodology of investigation, the job is developed demonstrating the hypothesis that coaching makes a great impact for the customer support in Eurofrancia S.A.";el coaching organizacional para mejorar la calidad en el servicio de atención al cliente. el presente trabajo, aborda el coaching como herramienta para mejorar la calidad en el servicio de atención al cliente, de una empresa concesionaria oficial de peugeot. fundamentalmente, se investiga el coaching organizacional, debido a que son los gerentes y los responsables de manejar grupos de personas, los que tienen que ser los pioneros en introducir esta herramienta en sus organizaciones ayudando a sus colaboradores a alcanzar los objetivos deseados. esto trae como resultado una mejora en el rendimiento y motivación, lo que conlleva a su vez a brindar el servicio de calidad que supere las expectativas de los clientes. teniendo en cuenta el rigor de la metodología de investigación proyectada, se desarrolla el trabajo demostrando la hipótesis planteada en la que el empleo del coaching organizacional como herramienta, impacta en la calidad del servicio de atención al cliente en eurofrancia s.a.   the following piece of work shows coaching as a tool to improve the quality of the customer service of an official leadership company as peugeot.;Economía y Administración;Licenciatura en Recursos Humanos;144;111;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=66925;https://bibliotecas.ucasal.edu.ar/opac_css/66925/1821/182166925.pdf;100;completar con link
66928;2019;La dificultad de la inserción laboral de los egresados de la Licenciatura en Recursos Humanos, de la UCASAL, debido a la exigencia de experiencia previa en el proceso de contratación en la ciudad de Salta;La presente investigación ha sido desarrollada durante los primeros meses del año 2019, la cual surge debido a la observación de diferentes anuncios para puestos en Recursos Humanos solicitados por las empresas de la ciudad de Salta, donde, en su gran mayoría, se destaca el requerimiento de experiencia laboral previa para desempeñar los mismos. Por lo tanto, se buscó determinar si la experiencia laboral exigida genera exclusión para los jóvenes egresados de la Lic. en Recursos Humanos, del periodo 2017-2018, de la UCASAL. Para profundizar dicha investigación se tuvieron en cuenta distintas fuentes teóricas, utilizando bibliografía de autores especialistas en los temas tratados, como también, noticias, artículos y distintas investigaciones realizadas que se han plasmado en el marco teórico...;la dificultad de la inserción laboral de los egresados de la licenciatura en recursos humanos, de la ucasal, debido a la exigencia de experiencia previa en el proceso de contratación en la ciudad de salta. la presente investigación ha sido desarrollada durante los primeros meses del año  , la cual surge debido a la observación de diferentes anuncios para puestos en recursos humanos solicitados por las empresas de la ciudad de salta, donde, en su gran mayoría, se destaca el requerimiento de experiencia laboral previa para desempeñar los mismos. por lo tanto, se buscó determinar si la experiencia laboral exigida genera exclusión para los jóvenes egresados de la lic. en recursos humanos, del periodo  , de la ucasal. para profundizar dicha investigación se tuvieron en cuenta distintas fuentes teóricas, utilizando bibliografía de autores especialistas en los temas tratados, como también, noticias, artículos y distintas investigaciones realizadas que se han plasmado en el marco teórico...;Economía y Administración;Licenciatura en Recursos Humanos;274;113;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=66928;https://bibliotecas.ucasal.edu.ar/opac_css/66928/1822/182266928.pdf;100;completar con link
66931;2019;La capacitación como herramienta para brindar un servicio de mejor calidad y optimizar la satisfacción del cliente externo e interno en CEMID I;En el mundo empresarial las organizaciones viven en un ambiente cada vez más competitivo, buscan ganar la lealtad de los clientes, esto se logrará en la medida que los clientes estén satisfechos, perciban que se les presta una atención de calidad, logrando así incrementar su productividad y ser más competitivas. Una institución adquiere una ventaja competitiva trascendental cuando dedica parte de sus actividades, recursos y tiempo, a la formación adecuada y eficiente gestión de su talento humano. La gestión del talento humano porta un papel importante dentro de una institución para una adecuada calidad de servicios hacia la población en general. Actualmente son muchas las empresas que brindan igual servicio, por lo que es más fácil comparar la calidad del mismo entre una u otra. La importancia de ello radica en que ese examen le permite a cada empresa mejorar e innovar la calidad del servicio prestado, elevando a su vez la satisfacción del cliente.;la capacitación como herramienta para brindar un servicio de mejor calidad y optimizar la satisfacción del cliente externo e interno en cemid i. en el mundo empresarial las organizaciones viven en un ambiente cada vez más competitivo, buscan ganar la lealtad de los clientes, esto se logrará en la medida que los clientes estén satisfechos, perciban que se les presta una atención de calidad, logrando así incrementar su productividad y ser más competitivas. una institución adquiere una ventaja competitiva trascendental cuando dedica parte de sus actividades, recursos y tiempo, a la formación adecuada y eficiente gestión de su talento humano. la gestión del talento humano porta un papel importante dentro de una institución para una adecuada calidad de servicios hacia la población en general. actualmente son muchas las empresas que brindan igual servicio, por lo que es más fácil comparar la calidad del mismo entre una u otra. la importancia de ello radica en que ese examen le permite a cada empresa mejorar e innovar la calidad del servicio prestado, elevando a su vez la satisfacción del cliente.;Economía y Administración;Licenciatura en Recursos Humanos;147;79;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=66931;https://bibliotecas.ucasal.edu.ar/opac_css/66931/1823/182366931.pdf;100;completar con link
66934;2019;El modelo Benziger aplicado al proceso de análisis y descripción de puestos :  Las competencias derivadas del Estudio BTSA y su relación con la adecuación al puesto de trabajo;"Es sabido que para lograr un desempeño exitoso en un puesto de trabajo, la persona que lo ocupe debe contar, entre otros aspectos, con los conocimientos, las características, las habilidades y las competencias necesarias ya que, de lo contrario, no se alcanzarían los resultados que la organización se propone a través del cumplimiento de las tareas del puesto. Se trata entonces, de lograr una adecuación idónea entre la persona y el puesto. En este sentido y desde el ámbito de la neurociencia, la Dra. Katherine Benziger, creadora del Modelo Benziger y su estudio BTSA, propone cuatro estilos de pensamiento, de los cuales, uno siempre domina. Esto último, lleva a que las personas sean capaces de desarrollar un bagaje de características y competencias, según el tipo de pensamiento que posean. El propósito de esta investigación, a través de la aplicación práctica del Estudio BTSA, consiste en identificar el tipo de pensamiento predominante en un total de 9 empleados, que ocupan un total de 5 puestos de trabajo y que pertenecen al Departamento de Sistemas del Concejo Deliberante de Salta en el año 2019, para luego analizar de qué manera se correlacionan las cinco competencias que se derivaron de cada tipo de pensamiento con las competencias que se asignaron al puesto de trabajo que ocupan actualmente; en otras palabras confirmar si existe o no, un ajuste persona-puesto.";"el modelo benziger aplicado al proceso de análisis y descripción de puestos : las competencias derivadas del estudio btsa y su relación con la adecuación al puesto de trabajo. es sabido que para lograr un desempeño exitoso en un puesto de trabajo, la persona que lo ocupe debe contar, entre otros aspectos, con los conocimientos, las características, las habilidades y las competencias necesarias ya que, de lo contrario, no se alcanzarían los resultados que la organización se propone a través del cumplimiento de las tareas del puesto. se trata entonces, de lograr una adecuación idónea entre la persona y el puesto. en este sentido y desde el ámbito de la neurociencia, la dra. katherine benziger, creadora del modelo benziger y su estudio btsa, propone cuatro estilos de pensamiento, de los cuales, uno siempre domina. esto último, lleva a que las personas sean capaces de desarrollar un bagaje de características y competencias, según el tipo de pensamiento que posean. el propósito de esta investigación, a través de la aplicación práctica del estudio btsa, consiste en identificar el tipo de pensamiento predominante en un total de   empleados, que ocupan un total de   puestos de trabajo y que pertenecen al departamento de sistemas del concejo deliberante de salta en el año  , para luego analizar de qué manera se correlacionan las cinco competencias que se derivaron de cada tipo de pensamiento con las competencias que se asignaron al puesto de trabajo que ocupan actualmente; en otras palabras confirmar si existe o no, un ajuste persona puesto.";Economía y Administración;Licenciatura en Recursos Humanos;213;152;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=66934;https://bibliotecas.ucasal.edu.ar/opac_css/66934/1824/182466934.pdf;100;completar con link
66935;2019;Factores psicosociales en el procesos de transición hacia la jubilación :  Un enfoque desde los RRHH;El propósito de este trabajo final de graduación fue investigar la incidencia de los factores psicosociales: edad, temor ante el cambio, satisfacción laboral y percepción del apoyo social en las actitudes del personal hacia la jubilación;factores psicosociales en el procesos de transición hacia la jubilación : un enfoque desde los rrhh. el propósito de este trabajo final de graduación fue investigar la incidencia de los factores psicosociales: edad, temor ante el cambio, satisfacción laboral y percepción del apoyo social en las actitudes del personal hacia la jubilación;Economía y Administración;Licenciatura en Recursos Humanos;0;0;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=66935;;100;completar con link
66950;2019;Gestión del trabajo en equipo y su relación con el compromiso organizacional del Cementerio Divina Misericordia de Salta en el año 2018;El tema de la presente investigación fue la gestión del trabajo en equipo y su relación con el compromiso organizacional en el cementerio divina misericordia de salta en el año 2018. Se trata de un análisis de tipo descriptivo cuyo fin consistió en establecer la relación entre las variables gestión del trabajo en equipo y compromiso organizacional para realizar un balance de la situación de la empresa. En el trabajo de campo se realizó una encuesta a todos los miembros de la organización, desde los encargados generales hasta los operarios de todos los sectores y sedes. el análisis de los datos permitió analizar la situación existente en lo que respecta a la gestión del trabajo en equipo y de esa forma poder determinar cuál es la relación con el compromiso organizacional de los miembros en cuanto a la relación con la empresa, el trabajo en sí mismo y las condiciones laborales. El resultado al que se arribó a partir de dicha investigación permitió establecer recomendaciones para mejorar aún más la situación actual de la empresa.;gestión del trabajo en equipo y su relación con el compromiso organizacional del cementerio divina misericordia de salta en el año  . el tema de la presente investigación fue la gestión del trabajo en equipo y su relación con el compromiso organizacional en el cementerio divina misericordia de salta en el año  . se trata de un análisis de tipo descriptivo cuyo fin consistió en establecer la relación entre las variables gestión del trabajo en equipo y compromiso organizacional para realizar un balance de la situación de la empresa. en el trabajo de campo se realizó una encuesta a todos los miembros de la organización, desde los encargados generales hasta los operarios de todos los sectores y sedes. el análisis de los datos permitió analizar la situación existente en lo que respecta a la gestión del trabajo en equipo y de esa forma poder determinar cuál es la relación con el compromiso organizacional de los miembros en cuanto a la relación con la empresa, el trabajo en sí mismo y las condiciones laborales. el resultado al que se arribó a partir de dicha investigación permitió establecer recomendaciones para mejorar aún más la situación actual de la empresa.;Economía y Administración;Licenciatura en Recursos Humanos;107;59;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=66950;https://bibliotecas.ucasal.edu.ar/opac_css/66950/1825/182566950.pdf;100;completar con link
66955;2019;Diseño de un programa de Recursos Humanos para una empresa de tarjeta de crédito de la ciudad de Salta en respuesta a la alta rotación de su personal de atención al público durante el año 2019 :  Revisión de los programas de reclutamiento, selección e inducción de personal realizados durante los últimos 5 años a fin de identificar las fallas y rediseñar la gestión de los Recursos Humanos;"La empresa a investigar (en adelante Tarjeta X) cuenta en la actualidad con reconocimiento a nivel nacional al tener más de 250 sucursales a lo largo de nuestra República, mientras que en Salta capital presente desde el mes de noviembre de 1998 tiene dos sucursales con 69 empleados entre ambas. A pesar del aparente éxito comercial de la compañía, su alto nivel de rotación de los RR.HH. aumenta año tras año, alcanzando a fines de 2018 una baja de muchos empleados. Por lo observado en primera instancia, es muy posible que esto se deba principalmente al alto número de resultados por objetivos que deben alcanzar los empleados de atención al cliente donde se incrementan más en días previos al vencimiento de los pagos de los clientes, por lo que muchos deciden renunciar a pesar de la alta capacitación brindada; en el mismo contexto de exigencias, se ha notado rotación continua del horario y poco cumplimiento de las licencias de exámenes y enfermedades. Teniendo en cuenta que la empresa depende para su gestión de RR.HH. de la central de Córdoba y que en esta ciudad no tiene un departamento apropiado a tales fines, he propuesto a la dirección local de la empresa una evaluación de satisfacción laboral para calcular su nivel entre los empleados del área de atención al cliente, entrevistas a los gerentes para averiguar si conocen los motivos reales de las rotaciones de su personal y si en tal caso poseen un programa de rotación del personal a los encargados del área...";"diseño de un programa de recursos humanos para una empresa de tarjeta de crédito de la ciudad de salta en respuesta a la alta rotación de su personal de atención al público durante el año   : revisión de los programas de reclutamiento, selección e inducción de personal realizados durante los últimos   años a fin de identificar las fallas y rediseñar la gestión de los recursos humanos. la empresa a investigar en adelante tarjeta x cuenta en la actualidad con reconocimiento a nivel nacional al tener más de   sucursales a lo largo de nuestra república, mientras que en salta capital presente desde el mes de noviembre de   tiene dos sucursales con   empleados entre ambas. a pesar del aparente éxito comercial de la compañía, su alto nivel de rotación de los rr.hh. aumenta año tras año, alcanzando a fines de   una baja de muchos empleados. por lo observado en primera instancia, es muy posible que esto se deba principalmente al alto número de resultados por objetivos que deben alcanzar los empleados de atención al cliente donde se incrementan más en días previos al vencimiento de los pagos de los clientes, por lo que muchos deciden renunciar a pesar de la alta capacitación brindada; en el mismo contexto de exigencias, se ha notado rotación continua del horario y poco cumplimiento de las licencias de exámenes y enfermedades. teniendo en cuenta que la empresa depende para su gestión de rr.hh. de la central de córdoba y que en esta ciudad no tiene un departamento apropiado a tales fines, he propuesto a la dirección local de la empresa una evaluación de satisfacción laboral para calcular su nivel entre los empleados del área de atención al cliente, entrevistas a los gerentes para averiguar si conocen los motivos reales de las rotaciones de su personal y si en tal caso poseen un programa de rotación del personal a los encargados del área...";Economía y Administración;Licenciatura en Recursos Humanos;222;102;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=66955;https://bibliotecas.ucasal.edu.ar/opac_css/66955/1826/182666955.pdf;100;completar con link
66958;2019;La rotación y las políticas de retención de personal en el Gimnasio XX - Período 2013-2019;"Este trabajo final de graduación aborda el tema de la relación entre la rotación externa y las políticas de retención de personal en un gimnasio de la ciudad de Salta capital, Argentina, durante el periodo 2013 - 2019. Los objetivos específicos apuntaron a conocer el índice de rotación de personal dentro del gimnasio; a investigar si existen, y en caso afirmativo si se implementan, políticas de retención de personal; a detectar las posibles causas de rotación externa de personal y a identificar la relación entre el índice de rotación y las políticas de retención. La población estuvo compuesta por los 10 ex profesores; siete profesores vigentes; el propietario del lugar y tres secretarias. El tipo de investigación fue básica, retrospectiva, descriptiva y mixta, tanto cualitativa como cuantitativa. Las fuentes empleadas fueron tanto primarias como secundarias: el testimonio de los profesores, ex profesores, del propietario y de la secretaria, y el material bibliográfico especializado, tanto impreso como digital. Se concluye que el alto nivel de rotación de los profesionales de la educación física en este gimnasio se debe a la carencia de políticas específicas para retenerlos relacionadas con el desarrollo de una carrera profesional.";"la rotación y las políticas de retención de personal en el gimnasio xx período  . este trabajo final de graduación aborda el tema de la relación entre la rotación externa y las políticas de retención de personal en un gimnasio de la ciudad de salta capital, argentina, durante el periodo  . los objetivos específicos apuntaron a conocer el índice de rotación de personal dentro del gimnasio; a investigar si existen, y en caso afirmativo si se implementan, políticas de retención de personal; a detectar las posibles causas de rotación externa de personal y a identificar la relación entre el índice de rotación y las políticas de retención. la población estuvo compuesta por los   ex profesores; siete profesores vigentes; el propietario del lugar y tres secretarias. el tipo de investigación fue básica, retrospectiva, descriptiva y mixta, tanto cualitativa como cuantitativa. las fuentes empleadas fueron tanto primarias como secundarias: el testimonio de los profesores, ex profesores, del propietario y de la secretaria, y el material bibliográfico especializado, tanto impreso como digital. se concluye que el alto nivel de rotación de los profesionales de la educación física en este gimnasio se debe a la carencia de políticas específicas para retenerlos relacionadas con el desarrollo de una carrera profesional.";Economía y Administración;Licenciatura en Recursos Humanos;76;47;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=66958;https://bibliotecas.ucasal.edu.ar/opac_css/66958/1827/182766958.pdf;100;completar con link
66961;2019;Las tipologías relacionales del acoso laboral en propietarios y empleados de organizaciones del rubro comercial, en la ciudad de Salta, durante el año 2019;El acoso laboral o Mobbing es un problema que ocurre y ha ocurrido desde hace varias décadas. Nacido en el seno del ámbito laboral y producto de una jerarquización, muchas veces sexista y de abuso de poder, ha permanecido mucho tiempo como tema tabú, debido a las controversias y cuestionamientos que genera en el ámbito laboral (razón por la cual es un tema que debe ser tratado con especial cuidado y seriedad). Esta problemática es la principal fuente de estrés laboral en las personas y en él convergen diversas tipologías de distres, el cual puede llegar a cronificarse y generar conflictos a nivel personal, familiar y profesional. En relación al acoso laboral relacional, se puede dar por parte de uno o varios compañeros, jefes o superiores bossing y, con mucha menor frecuencia, de los mismos subordinados que pueden someter a la víctima al maltrato psicológico (a través de burlas, falsos rumores, amenazas, exclusión, desprecios y otras formas de maltratos), como asi también haciendo uso de la violencia física (aunque esta se da en menor medida). En base a lo expuesto el presente trabajo de investigación pretende desentrañar las diversas tipologías existentes de acoso laboral (poniendo énfasis en las diversas tipologías relacionales), y entender la manera en la cual impactan en la vida laboral de una persona y en el ámbito organizacional...;las tipologías relacionales del acoso laboral en propietarios y empleados de organizaciones del rubro comercial, en la ciudad de salta, durante el año  . el acoso laboral o mobbing es un problema que ocurre y ha ocurrido desde hace varias décadas. nacido en el seno del ámbito laboral y producto de una jerarquización, muchas veces sexista y de abuso de poder, ha permanecido mucho tiempo como tema tabú , debido a las controversias y cuestionamientos que genera en el ámbito laboral razón por la cual es un tema que debe ser tratado con especial cuidado y seriedad . esta problemática es la principal fuente de estrés laboral en las personas y en él convergen diversas tipologías de distres, el cual puede llegar a cronificarse y generar conflictos a nivel personal, familiar y profesional. en relación al acoso laboral relacional, se puede dar por parte de uno o varios compañeros, jefes o superiores bossing y, con mucha menor frecuencia, de los mismos subordinados que pueden someter a la víctima al maltrato psicológico a través de burlas, falsos rumores, amenazas, exclusión, desprecios y otras formas de maltratos , como asi también haciendo uso de la violencia física aunque esta se da en menor medida . en base a lo expuesto el presente trabajo de investigación pretende desentrañar las diversas tipologías existentes de acoso laboral poniendo énfasis en las diversas tipologías relacionales , y entender la manera en la cual impactan en la vida laboral de una persona y en el ámbito organizacional...;Economía y Administración;Licenciatura en Recursos Humanos;64;57;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=66961;https://bibliotecas.ucasal.edu.ar/opac_css/66961/1828/182866961.pdf;100;completar con link
67214;2019;La influencia de los discursos políticos e imagen de Cristina Fernández sobre los jóvenes estudiantes universitarios de comunicaciones sociales de 18 a 25 años de la Ciudad de Salta;La presente investigación, intenta determinar la influencia de los discursos políticos e imagen de Cristina Fernández sobre los jóvenes estudiantes universitarios de Comunicaciones Sociales 18 a 25 años de la Ciudad de Salta. La pregunta que guía la investigación, es: ¿Cómo incide el discurso mediático en la imagen pública de Cristina Fernández en los jóvenes estudiantes universitarios de Comunicaciones Sociales de 18 a 25 años de la Ciudad de Salta? Mediante la misma se ha planteado como objetivo de investigación Analizar el discurso mediático y su incidencia en la medición de la imagen pública de Cristina Fernández sobre los jóvenes universitarios de 18 a 25 años de la Ciudad de Salta. El discurso, desde la articulación existente entre los conceptos de lenguaje y acción, relación que se visualiza, entre otros modos, en cuanto el sujeto emisor trata de influir sobre el interlocutor o receptor, situación ésta, que puede provocar dos reacciones: aceptar el intento de influencia o resistirse a ella, rechazarlo o responder a él por medio de recursos de contra-influencia, esto puede darse en una conversación común, una explicación científica o en un discurso político, en este último es en que se debe hacer hincapié, y para eso se debe decir que en el discurso político el que habla lo hace desde una situación de poder. El poder para actuar remite a una aptitud o competencia para hacer, el poder para actuar sobre el otro remite a un proyecto intencional cuyo propósito es ejercer influencia sobre el saber o el hacer del otro. Ello se puede lograr a través de un fenómeno de mediación social que hace que los miembros de un grupo se reconozcan en los valores con los que comulgan y también porque el hablante se encuentra investido de legitimidad la que le da poder...;la influencia de los discursos políticos e imagen de cristina fernández sobre los jóvenes estudiantes universitarios de comunicaciones sociales de   a   años de la ciudad de salta. la presente investigación, intenta determinar la influencia de los discursos políticos e imagen de cristina fernández sobre los jóvenes estudiantes universitarios de comunicaciones sociales   a   años de la ciudad de salta. la pregunta que guía la investigación, es: cómo incide el discurso mediático en la imagen pública de cristina fernández en los jóvenes estudiantes universitarios de comunicaciones sociales de   a   años de la ciudad de salta? mediante la misma se ha planteado como objetivo de investigación analizar el discurso mediático y su incidencia en la medición de la imagen pública de cristina fernández sobre los jóvenes universitarios de   a   años de la ciudad de salta. el discurso, desde la articulación existente entre los conceptos de lenguaje y acción, relación que se visualiza, entre otros modos, en cuanto el sujeto emisor trata de influir sobre el interlocutor o receptor, situación ésta, que puede provocar dos reacciones: aceptar el intento de influencia o resistirse a ella, rechazarlo o responder a él por medio de recursos de contra influencia, esto puede darse en una conversación común, una explicación científica o en un discurso político, en este último es en que se debe hacer hincapié, y para eso se debe decir que en el discurso político el que habla lo hace desde una situación de poder. el poder para actuar remite a una aptitud o competencia para hacer, el poder para actuar sobre el otro remite a un proyecto intencional cuyo propósito es ejercer influencia sobre el saber o el hacer del otro. ello se puede lograr a través de un fenómeno de mediación social que hace que los miembros de un grupo se reconozcan en los valores con los que comulgan y también porque el hablante se encuentra investido de legitimidad la que le da poder...;Artes y Ciencias;Licenciatura en Comunicaciones Sociales;44;27;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=67214;https://bibliotecas.ucasal.edu.ar/opac_css/67214/1872/187267214.pdf;100;completar con link
